epoch,baseline_train_loss,baseline_train_acc,baseline_val_loss,baseline_val_acc,pruned_train_loss,pruned_train_acc,pruned_val_loss,pruned_val_acc
21,1.8650933667755127,48.834,2.7114612773895264,34.97,1.92068571434021,47.88,2.434913988494873,36.67
22,1.8343408218765258,49.71,2.2712729946136476,40.97,1.8847824407577514,48.97,2.164720078277588,42.11
23,1.8067212437820435,50.398,2.2829815670013427,39.36,1.8780321755218505,48.95,2.742885594558716,32.4
24,1.7935328493881226,50.73,2.114168324661255,42.99,1.8413805512237549,49.464,3.174728080368042,29.93
25,1.7598814391326905,51.842,2.232949208831787,41.24,1.8275262113952637,50.234,2.759162893676758,32.88
26,1.754287632446289,51.73,1.8799003484725951,48.16,1.816097548828125,50.366,2.208631400299072,42.34
27,1.7270005267333985,52.596,2.268381844329834,40.85,1.7786626641845704,51.476,2.2959396924972535,41.36
28,1.7129500214004516,52.774,2.1758942207336425,42.4,1.7697370211410521,51.624,2.324053842163086,40.11
29,1.7013996142578125,53.13,2.4201096981048584,39.28,1.753055233078003,51.9,2.5952629680633543,37.46
30,1.6822841565322877,53.67,2.447038377380371,38.32,1.7419424642181396,52.266,2.603068359375,35.7
31,1.673506839942932,53.576,1.8964837829589845,49.07,1.7346038593292237,52.374,2.3250914836883543,40.58
32,1.6562379193115235,54.124,2.5011320148468017,37.86,1.7139688875198364,52.882,2.1709058179855347,41.92
33,1.6319667929077148,54.896,2.0120227027893067,46.95,1.7048786639404296,53.164,2.4845696304321288,39.18
34,1.6359590029525757,54.654,2.16722301197052,42.14,1.6862044189071654,53.494,2.055993295288086,45.49
35,1.6269117868423462,54.932,1.9831522712707519,46.62,1.6875671057510375,53.266,2.0317439195632936,44.87
36,1.6140248605346679,55.384,2.2698393157958985,40.79,1.6834777436065673,53.95,2.5893367935180662,36.25
37,1.6074732625579835,55.572,2.053703728103638,45.21,1.6593199040985107,54.212,2.2095098556518553,41.73
38,1.5991480968093872,55.912,2.018468682098389,46.95,1.6465960511016846,54.394,2.2649842334747317,41.75
39,1.5926149199676514,56.024,2.0285717222213746,46.77,1.6392268505477905,54.758,2.335903576850891,39.7
40,1.581082845840454,56.164,2.156030056381226,43.45,1.641507325515747,54.81,2.0851247495651246,44.8
41,1.5747150201797486,56.47,2.3064906129837035,42.2,1.6326843071746826,54.914,2.1171636260986326,44.4
42,1.5610289199447631,56.836,2.111229167175293,44.93,1.628254916305542,55.052,2.7786650135040283,35.79
43,1.5598170627593995,56.714,1.9733824415206909,47.1,1.6189257727813722,55.226,2.2438150297164916,42.17
44,1.5537438816070557,57.014,2.1852848571777344,45.09,1.6173249613189697,55.494,1.986381114578247,47.65
45,1.5540016527557372,56.952,2.022186689376831,46.43,1.5982252254867553,55.718,1.9707841928482055,47.24
46,1.5407295821380615,57.164,2.4355968647003174,40.51,1.5929265245056152,56.134,1.9176887603759765,48.34
47,1.5351637249755858,57.458,2.3076751602172854,42.48,1.5887412643814087,56.022,2.0506070152282714,44.55
48,1.5254479363632203,57.676,2.1983999908447265,43.65,1.590279768447876,55.858,2.4036899768829345,39.68
49,1.5167159999847413,58.094,2.273153037261963,43.35,1.575382778968811,56.77,2.548166594314575,38.07
50,1.5175137209320069,57.792,2.0493639667510988,46.09,1.583274609451294,56.216,2.056446100997925,45.81
51,1.5185579888534546,57.81,1.9235302803039551,47.16,1.5711841565322875,56.458,2.1036343662261965,44.64
52,1.5158887920761108,57.742,2.30226067276001,42.08,1.5807244432830811,56.414,2.221028372955322,43.26
53,1.5030499565887452,58.41,1.8097408842086793,50.12,1.565545625,56.678,2.2347769439697265,43.36
54,1.5059493775177002,57.962,1.841073614692688,49.9,1.555760652694702,56.796,2.084414699745178,45.44
55,1.4995016677093507,58.494,1.8741172317504884,50.27,1.5617335227203368,57.148,2.351564130783081,40.11
56,1.4954724892425537,58.322,2.123996237182617,43.8,1.554953427810669,56.844,1.7976202453613281,50.69
57,1.4910737445449829,58.572,2.2074516208648682,44.71,1.5553340456771851,56.96,2.1392228412628174,44.64
58,1.4801225728225709,58.908,1.888505827331543,49.35,1.5455548853302001,57.412,2.3139373947143556,42.39
59,1.4762238006210326,58.88,2.112789725494385,46.16,1.5349170846176148,57.514,1.8244640335083009,50.03
60,1.4772214540863038,58.88,1.8785136409759522,49.35,1.5440183543014527,57.322,2.0321532344818114,46.24
61,1.4680565886688233,58.978,1.8317145553588867,50.81,1.521300027961731,57.898,2.1845800165176392,44.83
62,1.4722703105926513,58.75,1.9317418458938598,48.35,1.5317496062850953,57.704,2.0371735828399657,46.89
63,1.471727138557434,59.162,1.7944927669525146,51.77,1.5193497473907471,58.02,2.1251959316253664,44.61
64,1.459234707260132,59.284,2.2312110763549806,44.02,1.529327486038208,57.7,2.1139467823028566,44.96
65,1.4572214528274536,59.338,2.2289509502410887,46.13,1.5166395483016968,57.928,1.8388080902099608,49.37
66,1.4592370429229737,59.42,1.9722949129104614,47.39,1.5151382189559937,58.242,2.0373478677749635,46.56
67,1.4485393043518067,59.85,1.8600710405349732,50.61,1.5129358861541748,57.95,2.258643733024597,42.02
68,1.4590179024505616,59.564,2.1232222820281983,45.89,1.5093232182693481,58.162,2.0154147380828857,46.8
69,1.4387675574493408,59.84,1.83343660030365,50.16,1.51412084815979,58.102,1.8717414512634278,49.05
70,1.451987645263672,59.202,1.9104787034988404,49.59,1.5147132757949828,58.154,1.9537555288314818,48.64
71,1.4392672353744507,59.986,1.7265500749588012,52.99,1.5075826247406006,58.35,2.4324984954833986,39.21
72,1.4375697220611572,60.064,1.7601792705535888,51.46,1.5012889190292358,58.46,1.93330692653656,48.11
73,1.4379734222412108,60.166,1.9810579856872559,48.45,1.4936562759780885,58.6,2.087154825592041,45.59
74,1.4462470304489137,59.842,1.7566513612747192,52.24,1.4943237334442139,58.44,2.0685581615447997,46.06
75,1.422400640411377,60.254,1.8671523147583007,50.54,1.4833308954620361,58.698,1.8034651599884033,50.68
76,1.434859157295227,60.092,1.8560529565811157,49.75,1.4950932939910888,58.512,2.0522932712554933,46.51
77,1.4206100726699828,60.544,1.8447084215164185,49.76,1.4861687044525147,58.806,1.9759106645584106,47.1
78,1.4152610444641114,60.628,1.7833592094421387,51.72,1.475573865966797,58.846,1.982852840423584,47.51
79,1.422154875946045,60.44,1.9729988502502442,48.44,1.4789104485321045,58.668,2.3712304515838625,40.16
80,1.430881728515625,60.318,1.8639030456542969,50.76,1.4811815243911743,58.76,2.156179541015625,43.59
81,1.4139817571640014,60.678,2.113462958526611,47.04,1.4836899584960936,58.884,2.2114695152282713,42.97
82,1.412875486755371,60.734,1.8748286666870118,50.71,1.4813638570785523,59.012,2.860671876525879,34.65
83,1.4139368540954589,60.588,1.905690634918213,49.14,1.4806939675903321,58.806,2.0900644411087037,45.63
84,1.409666893157959,60.74,2.0721876075744627,48.26,1.4635926951980591,59.448,2.1749217601776123,44.33
85,1.411913596763611,60.712,1.9902003238677979,48.29,1.4715528308868409,59.192,1.8525954277038574,50.07
86,1.4096943074798585,60.964,1.7842672956466674,52.4,1.450310468673706,59.558,1.8418693382263183,50.29
87,1.4004125899124145,60.946,1.9677388683319093,49.27,1.4644430081176758,59.204,2.01874976978302,47.57
88,1.3987284288787842,60.868,1.9331208702087401,49.57,1.4737988383865357,59.044,1.8041268831253052,52.51
89,1.402055076599121,60.872,1.8290619867324829,50.68,1.4585522946548461,59.492,2.2793064582824707,43.36
90,1.3997623527908325,61.09,1.8820247917175292,50.07,1.4623086652755737,59.414,1.7863651123046875,51.85
91,1.3945964265823365,61.038,1.7278784900665283,52.9,1.458188407974243,59.556,2.115133757019043,44.57
92,1.4002231161117553,61.13,1.8648820903778076,51.24,1.4586815610504151,59.642,1.9324673843383788,49.16
93,1.3832056441879272,61.336,2.047211428070068,48.35,1.4558090649795532,59.696,2.0932005001068115,44.73
94,1.3847743649673463,61.402,1.75697745552063,52.34,1.4691920148468018,58.98,1.9097309871673585,49.82
95,1.3887044356918334,61.176,1.9932316413879394,48.06,1.4422149073410033,60.028,1.8352986143112182,50.06
96,1.3912326138305664,61.176,1.9755589338302613,48.67,1.4532340609359742,59.612,1.9869760650634765,48.03
97,1.3716723455047608,61.752,1.8056505859375,51.57,1.4574229720687866,59.508,1.8819224027633668,50.3
98,1.3857061164093019,61.626,1.8735448356628417,50.19,1.4349870826721192,59.88,2.2485119485855103,43.84
99,1.3861759663391113,61.412,2.0746536947250367,47.95,1.4484545370101929,59.648,1.9373870027542115,48.55
100,1.374479524345398,61.52,2.0634467365264895,48.04,1.4463911641693115,59.774,1.8769441745758058,50.75
101,1.376665700302124,61.7,1.9472541534423828,48.56,1.433235781173706,60.186,1.882641138458252,49.24
102,1.3725204314422608,61.63,1.8740050035476685,50.23,1.4394184567642212,59.896,2.010530662918091,47.04
103,1.3759301140975952,61.498,1.6455656450271607,55.0,1.4461404035186767,60.028,1.9991504768371582,46.68
104,1.372574680709839,61.778,1.7283535041809082,53.22,1.4299222696304321,60.148,1.898288815689087,50.0
105,1.3602008553314209,62.226,1.8433303588867187,51.32,1.4331294855117798,60.406,1.9832842845916747,46.94
106,1.3690079850006103,61.948,1.6319288940429688,55.44,1.4306654668426513,60.102,2.1800477394104005,44.21
107,1.369143102798462,61.782,1.870520231628418,51.17,1.4303773259735106,60.266,2.62687332572937,39.92
108,1.3644720121383667,61.946,1.9084257312774657,50.18,1.4273064965820312,60.278,1.8309035749435425,50.48
109,1.3534422232818604,62.284,1.8134047246932983,51.01,1.4204304163742065,60.346,2.2042447399139404,44.28
110,1.355986473388672,62.284,1.844870164489746,51.08,1.4197087215805053,60.7,1.7651138500213623,51.51
111,1.3512176557159423,62.4,1.7852497003555299,51.95,1.4158648627090453,60.45,1.772516381263733,51.92
112,1.3593713283538817,62.232,1.8374370918273926,52.18,1.4290577252960206,60.196,1.8450335750579834,49.98
113,1.352470323562622,62.342,1.8354771787643434,50.91,1.4201112742614745,60.566,1.8083418008804322,51.01
114,1.3501355253982543,62.286,1.9380649293899537,49.32,1.4187219515609741,60.35,1.9556254875183106,48.6
115,1.3492713108825685,62.004,1.729572092628479,53.67,1.4243173468017578,60.454,1.9351434295654297,49.2
116,1.3470053713226318,62.602,1.8833284563064576,50.36,1.3998668925476074,61.056,1.7500176721572875,53.19
117,1.3500925449371337,62.402,1.611303154182434,55.98,1.4156444144439697,60.574,1.8093443870544434,51.4
118,1.3502239275360108,62.374,1.9957162366867065,48.71,1.406757829322815,61.034,1.9044890771865846,49.47
119,1.3397631049346923,62.656,1.7071013160705566,53.18,1.4006559187316894,61.154,1.776837659072876,51.46
120,1.335954958267212,62.746,1.8935422275543212,51.36,1.4093824619674682,60.678,1.8087203205108642,51.24
121,1.3396217810821534,62.484,1.825863076019287,51.5,1.4041190712356568,60.634,1.8732637475967406,51.0
122,1.3318769797515868,62.85,1.7869347608566284,52.5,1.402199771118164,60.914,1.9217440956115723,48.74
123,1.3369990907287597,62.808,1.85719545211792,51.14,1.3949055490112305,61.148,1.7675639656066895,52.25
124,1.3377761923980713,62.668,1.9487794187545777,49.44,1.3931499230575561,61.074,1.809788902282715,51.17
125,1.3343853689193725,62.9,1.8757154550552368,50.77,1.3972862281036378,61.208,1.8031632991790771,52.02
126,1.3253888483810425,62.974,1.9425766519546508,49.17,1.404601795425415,60.796,1.9670477275848388,47.4
127,1.3278836749267577,62.796,1.7091242511749267,53.79,1.3973597265625,61.086,1.8763408599853515,49.89
128,1.3244326723861695,63.172,1.623548426246643,55.21,1.3927039022827148,61.102,2.0575049518585207,46.45
129,1.340049303703308,62.58,1.69956544380188,53.75,1.3930199712371827,61.31,1.6778280462265014,53.97
130,1.3194015017318725,63.242,1.7874301933288574,52.94,1.3804078316879274,61.594,1.9049757135391234,49.17
131,1.3153253574371337,63.534,1.8680578304290771,51.68,1.393884733505249,61.526,1.9517713535308838,49.57
132,1.3182459663009642,63.41,1.646481348991394,55.61,1.3906189323043823,61.256,1.6870933380126953,54.01
133,1.3112651177978516,63.278,2.1835289249420167,45.36,1.3848928118515014,61.234,2.049451682472229,46.45
134,1.3179706624603271,63.2,1.7223328031539917,53.78,1.3802994400787354,61.716,1.9254560026168823,48.61
135,1.3074291474151611,63.514,1.8459762073516846,51.97,1.3760150022888185,61.806,2.0357303157806395,46.28
136,1.3116885781097412,63.328,1.775705159187317,52.14,1.3833151615524293,61.476,1.7502301069259643,52.04
137,1.306569252357483,63.538,1.8966759746551514,50.3,1.3716577726364136,61.594,2.0056237129211425,48.68
138,1.3137801556777955,63.402,2.288152925491333,44.95,1.365859357032776,61.894,1.9417398122787475,47.83
139,1.3085480992126466,63.55,1.8895428512573242,51.01,1.3766129053497314,61.936,1.7808352088928223,51.89
140,1.3113870376968384,63.494,1.7980695329666139,51.84,1.3752958129882813,61.824,1.7392679794311523,52.61
141,1.3028273177337646,63.758,1.7515194065093995,53.31,1.364892832107544,62.2,2.212772936248779,44.77
142,1.3010062740325927,63.662,1.8640580629348755,51.38,1.3715074684906006,61.772,2.0405405208587646,47.65
143,1.2919420847320557,63.836,1.7828337326049806,52.53,1.372116368598938,61.644,1.7627642995834352,52.09
144,1.3000608962249756,63.754,1.7067553714752197,53.06,1.3645461281585693,62.106,1.6113215166091919,55.32
145,1.2935739723587036,63.836,1.6457868049621582,55.01,1.3628707340621948,61.996,1.9738832815170289,47.79
146,1.2851709812545777,64.08,1.956125715637207,49.96,1.3640796979522705,62.082,1.954440465927124,48.53
147,1.2929538553619384,63.982,1.6967061452865602,54.03,1.3596022992706298,62.358,1.9694778451919555,48.29
148,1.2957474810028076,63.974,1.7286059810638428,53.86,1.358527693862915,61.998,1.6374714179992675,55.22
149,1.2874376933670044,64.072,1.6395379398345948,55.82,1.3596812141799928,61.91,1.9215058822631836,49.44
150,1.2944232118988037,63.688,1.921651015663147,51.22,1.349391872177124,62.366,1.9086801109313964,49.87
151,1.2831335513687134,64.204,1.598067991256714,56.37,1.35180742061615,62.384,1.8367977336883545,51.7
152,1.2770520991516112,64.374,1.6661683502197266,55.22,1.3446889234161377,62.476,1.8541016906738281,51.66
153,1.2852177280044557,64.084,1.7590226711273194,53.52,1.3520904512786864,62.298,2.054975443267822,47.21
154,1.2791574896621705,64.254,1.837732046508789,52.41,1.346728720703125,62.468,2.0863341495513916,46.99
155,1.2788563817596434,64.242,1.8816016946792602,51.24,1.3459873596191407,62.466,1.8066049646377564,51.3
156,1.2738216495895385,64.45,1.6283146070480348,55.21,1.3495951329803466,62.6,1.8812457136154175,50.92
157,1.2711665591430663,64.424,1.762446484184265,53.8,1.3396883698272706,62.748,1.8456276176452637,51.62
158,1.2801257489395141,64.442,1.6010688993453979,56.45,1.3373734384536744,62.752,2.115960256576538,47.05
159,1.2641367151641845,64.582,1.9129394617080688,49.58,1.3440055492782592,62.534,1.8749085796356202,50.52
160,1.2745066246795653,64.276,1.816166561126709,52.41,1.3368254996871949,62.758,1.8470815587997436,50.99
161,1.2611757698822021,64.626,1.5728789567947388,57.18,1.3425935125732422,62.666,1.6882252290725708,53.78
162,1.2695117763900756,64.456,1.5538912689208983,57.28,1.3258347732925415,63.12,1.748684578704834,53.57
163,1.2612032461166383,64.696,1.9316879238128661,49.73,1.3259770398712158,63.026,2.2061235664367675,45.36
164,1.2684502042388917,64.41,1.7816481031417846,52.93,1.3384813101959228,62.93,2.477162126541138,41.29
165,1.2609184149551391,64.682,1.7172370395660401,54.23,1.3318748741912843,63.06,1.7412220035552979,53.76
166,1.2558909033584595,65.06,1.8177895082473754,51.54,1.327021329269409,63.09,1.7897884941101074,52.12
167,1.2640299025726318,64.632,1.527050429534912,58.32,1.3298579904937744,62.954,1.6839716346740723,54.99
168,1.2535384051895142,64.706,1.744220498085022,53.09,1.319177424507141,63.15,1.7333659315109253,53.04
169,1.2544467609405519,64.922,1.7070420932769776,54.32,1.3204794267654418,63.146,1.871272604560852,51.11
170,1.2537324481964112,65.102,1.5804862028121949,56.51,1.3157466597366334,63.364,1.9873167526245117,48.42
171,1.2422282180786133,65.348,1.7596284133911133,52.47,1.3281838300323485,63.156,2.2282159534454347,44.6
172,1.2440532009506227,65.24,1.8509189559936523,51.1,1.3157907012176513,63.29,1.8803808206558228,50.81
173,1.2456506126785278,64.998,1.9338182247161866,49.93,1.319164133529663,63.236,1.612336457824707,55.79
174,1.2459982215881347,65.05,1.9385614290237427,49.72,1.309839045715332,63.564,1.6579446086883545,55.56
175,1.2453422116470336,64.974,2.1027155422210693,46.66,1.3158887810516358,63.418,1.8891803533554077,51.22
176,1.2323788597869874,65.4,1.7997962526321412,51.83,1.3135753185272216,63.218,1.8470999082565307,51.13
177,1.2338710021591186,65.392,1.5896482416152955,56.54,1.3048205016326904,63.6,1.8138228723526002,51.6
178,1.230967615776062,65.644,1.5985221612930298,56.85,1.3068777239227294,63.42,1.7369958114624025,53.18
179,1.2323931106567383,65.76,1.616051037979126,56.78,1.3065791527938844,63.636,1.9095300308227539,49.11
180,1.2311558918380738,65.448,1.6322536893844604,55.76,1.3004303707504272,63.718,1.6872067953109742,53.64
181,1.2315965827941895,65.788,1.700198365020752,54.13,1.2963078226470948,63.996,2.113793923187256,46.7
182,1.2287754927825927,65.538,1.6741297636032104,54.8,1.3044294947052002,63.57,1.681633335494995,54.27
183,1.2180254495620728,65.816,1.6297270252227782,56.61,1.3048257342147827,63.648,1.6972235441207886,54.04
184,1.2164451594161987,65.84,1.7675057231903075,53.95,1.3022511273574828,63.816,1.630053465652466,55.54
185,1.2218985821914672,65.742,1.8077784570693969,53.07,1.2935997887420654,64.154,1.8473410205841065,52.29
186,1.2190744116592407,65.812,1.7178079944610596,54.23,1.3031237740707398,63.812,1.932642621231079,49.28
187,1.221143655052185,65.834,1.6621926275253296,55.27,1.2992875159454347,63.648,1.9087017078399657,49.67
188,1.2142657679748534,66.068,1.624991202545166,55.94,1.2944756814575196,63.894,1.8743391160964966,50.25
189,1.210421897354126,65.948,1.777208817100525,52.9,1.2915764197540283,63.95,1.6295266397476196,55.43
190,1.2061017231750488,66.188,1.6317430597305298,56.23,1.2899440077209472,63.954,1.9015275632858277,50.38
191,1.217263204421997,65.748,1.794055482673645,52.35,1.2861266315078734,63.784,1.9869727439880371,49.69
192,1.2015457036590576,66.08,1.6286756435394287,57.04,1.2796184105300903,64.286,1.7730395065307618,52.54
193,1.2008794002151488,66.332,1.808643754196167,53.69,1.2669082515335084,64.618,1.9421507778167724,48.35
194,1.2061494496154785,66.196,1.7163659719467164,54.32,1.2856324620437622,64.062,1.6944594360351561,54.46
195,1.209942526664734,66.046,1.704565765953064,54.76,1.2742429948043823,64.398,1.684196953201294,54.26
196,1.1953424383163451,66.378,1.6993921504974365,54.62,1.2755723348236083,64.506,1.7468818059921265,53.59
197,1.1984786168670654,66.462,1.9426707271575927,49.91,1.278846006088257,64.198,2.080522024726868,46.81
198,1.2067983201599122,66.106,1.7986669637680053,52.54,1.2643331256484986,64.76,1.7677249467849732,53.27
199,1.1844369887542725,66.782,1.8134046367645265,52.35,1.2702379390335083,64.598,1.7386419509887696,52.7
200,1.1963025998687744,66.43,1.6465723636627196,55.64,1.2635441625976562,64.656,1.7488343805313111,52.91
201,1.185552574081421,66.8,1.619665790939331,56.49,1.263078349647522,64.696,1.631498543548584,55.58
202,1.1949270376586913,66.468,1.8528765720367433,52.14,1.2591093118286132,65.116,1.7967718282699585,52.63
203,1.1887869583892823,66.654,1.63601989402771,56.06,1.263354924736023,64.822,1.6669960819244385,54.95
204,1.1896572034454345,66.636,1.7571121557235718,53.76,1.2488774308013917,64.994,1.8194719966888429,51.9
205,1.1842340189743041,66.648,1.7393038621902466,54.32,1.2656391396331788,64.77,1.8676571838378906,50.64
206,1.1764358571243285,66.756,1.6082814426422118,56.37,1.2594574451446534,64.862,1.775517154121399,52.89
207,1.1661892022323608,67.456,1.6380266624450683,56.39,1.2518204753112794,65.002,1.9305257377624512,49.91
208,1.1764073637390138,66.872,1.890496177482605,50.78,1.2500851307296752,65.084,1.6543319095611573,55.44
209,1.1764043296051026,67.082,1.6044052772521973,57.2,1.2470667110443114,65.214,1.9678927446365357,48.71
210,1.1706766414642333,67.24,1.8411994804382323,52.58,1.2507809311294555,65.016,1.9282303150177003,50.07
211,1.1704063181686402,67.342,1.7002165555953979,54.68,1.2469077210235595,65.126,1.9069793510437012,50.25
212,1.1674770689392089,67.306,1.6200922309875487,56.62,1.2528820836257935,64.816,1.5269353075027465,57.51
213,1.1653021125030518,67.412,1.8566895664215088,52.93,1.238528896522522,65.476,2.0021477642059327,49.06
214,1.1613488943481445,67.506,1.6664314691543578,56.01,1.233950645980835,65.462,1.6357252950668335,56.14
215,1.1659324315643311,67.252,1.6065870698928832,57.12,1.2434527601242065,65.226,1.8167656042098999,52.65
216,1.1538988343048096,67.74,1.579608713722229,57.44,1.2327591626739502,65.732,1.6415039148330688,55.48
217,1.1596789092636108,67.612,1.6688733221054077,56.38,1.231425927734375,65.68,1.5754130907058717,57.24
218,1.1465702389144898,67.824,1.6303436199188233,57.0,1.2286728030395508,65.598,1.7807212497711182,53.25
219,1.150263243331909,67.522,1.7124593589782715,54.05,1.2310207616043092,65.642,1.696876901626587,54.34
220,1.1590784300994874,67.474,1.4756420642852783,59.63,1.215758589553833,66.346,1.7917475114822388,53.04
221,1.1485841605377198,67.644,1.475680647277832,59.34,1.223262778778076,65.878,1.6751733083724976,55.71
222,1.1412809841156006,67.854,1.7016199773788452,55.12,1.2268653134155274,65.812,1.6596928243637086,55.27
223,1.1452071167755127,67.852,1.5839365417480469,56.87,1.2088418899917603,66.416,1.5402413621902467,57.64
224,1.1421585479354859,67.942,1.675225701713562,55.99,1.2147096583557129,65.94,2.0338753311157225,48.39
225,1.1418269117355346,68.054,1.5448430187225342,57.88,1.2152880746459962,65.958,1.546747283744812,57.24
226,1.1331877470397949,68.272,1.4338621797561646,60.52,1.2136983399581909,66.054,1.7284420915603638,53.91
227,1.1279401303100587,68.38,1.5172091039657594,59.33,1.205538607749939,66.364,1.611890921020508,56.08
228,1.1288546340179444,68.11,1.6483910081863404,56.52,1.2109029698944092,66.102,1.642530217552185,56.54
229,1.129624509010315,68.29,1.7816308597564696,53.46,1.2119566143798828,66.068,2.3952191284179687,43.25
230,1.1335759494400024,68.064,1.6910071771621704,55.11,1.2074214669799805,66.136,1.5540677366256714,57.21
231,1.1303567949295044,68.092,1.6008677320480347,57.31,1.207225714302063,66.182,1.5958958232879639,56.48
232,1.1183267794799805,68.582,1.857789962387085,51.63,1.2001882068634033,66.27,1.5678139751434326,57.14
233,1.1135508661651612,68.988,1.6709450580596923,55.79,1.196026549873352,66.558,1.540415813064575,57.7
234,1.1246720268249513,68.456,1.6040197067260742,57.19,1.2051764810943604,66.392,1.7367304668426513,54.26
235,1.1196106174468994,68.694,1.5070787059783937,58.84,1.1960424416351318,66.454,1.6222727325439452,56.14
236,1.115158812789917,68.95,1.7313813404083251,54.02,1.1896593243026734,66.792,1.7476287187576294,54.32
237,1.109137234172821,68.944,1.6907625799179078,55.31,1.1826858156585693,66.642,1.8238554044723512,52.0
238,1.1181598356628417,68.46,1.5754589210510255,57.91,1.1905095031356812,66.584,1.657680451965332,55.59
239,1.098205291290283,69.0,1.5856013948440553,57.49,1.1937760935974122,66.748,1.517513550758362,58.73
240,1.1124448245620728,68.516,1.5925156091690063,57.04,1.1804085481643676,66.914,1.653924844932556,55.69
241,1.089296707611084,69.354,1.6136618169784547,56.74,1.172657865333557,67.052,1.5685949975967408,57.51
242,1.0993041035270692,69.126,1.565418948173523,57.56,1.1846838803100586,66.892,1.5296280311584474,58.13
243,1.0944462086105347,69.12,1.4452579498291016,60.3,1.1752105272293092,67.05,1.8181559873580933,52.91
244,1.0939690840530396,69.132,1.6097974290847779,57.37,1.1666392807769776,67.558,1.7287314418792725,53.72
245,1.0920711991119385,69.452,1.561988639831543,58.33,1.1729709194183349,67.38,1.9912369941711425,49.89
246,1.086026531600952,69.426,1.4990766696929931,59.76,1.1700072253417968,67.226,1.5677458576202392,57.79
247,1.0853856939315796,69.35,1.6120791780471802,56.23,1.1622876496124268,67.494,1.5486442945480348,58.67
248,1.0774474640655518,69.63,1.7049654304504394,55.82,1.1756097122955322,67.154,1.661793318939209,55.82
249,1.081487166366577,69.546,1.7769839862823487,53.03,1.1688191997909545,67.188,1.7033920160293579,54.25
250,1.0795445692825318,69.59,1.6857188051223755,55.7,1.1617295110321044,67.444,1.4913924142837525,58.9
251,1.0784000199890136,69.32,1.4745685997009277,59.79,1.1557762940979004,67.61,2.1949203868865967,47.52
252,1.0832665673828126,69.53,1.5643999713897705,58.33,1.1626862035369874,67.614,1.8615402906417846,52.07
253,1.0675216775131227,69.952,1.4339173133850098,60.44,1.1515870080947876,67.714,1.6313074201583861,56.11
254,1.0631548769950867,69.914,1.6137418817520142,56.84,1.159275410079956,67.412,1.7718466653823852,52.85
255,1.0612356420707703,70.158,1.516184951210022,59.07,1.1495954070663452,67.778,1.852137368774414,51.85
256,1.0735392840957643,69.704,1.513056752204895,60.0,1.1443803006362916,67.898,2.1079667337417605,47.18
257,1.0539773013687135,70.288,1.5788697534561158,58.22,1.1440045826339722,68.148,1.668403269958496,55.33
258,1.0633228386688232,70.216,1.574321584892273,58.45,1.1477470403289796,67.882,1.569039351081848,56.83
259,1.0550369961547852,70.306,1.513866200065613,59.06,1.1483374019622803,67.702,1.5741992221832275,57.31
